Dist_Array1,Dist_Array2,Dist_Array3,Dist_Array4,Dist_Array5,Dist_Array6,Dist_Array7,Dist_Array8,Dist_Array9,Dist_Array10,Dist_Array11,Dist_Array12,Dist_Array13,Dist_Array14,Dist_Array15
0.00327232983410206,4.28400718313991e-05,0.00132952324314369,0.0013618871526282,0.000263622262238749,0.000475658330904627,0.00114483856070999,0.000351046367374357,0.00372960948409949,0.00362025357704238,5.87574377326452e-09,0.000823728963240943,0.0040754158147487,0.002021465791729,0.000108099748094797
0.00402684550439687,0.00479317636744125,0.000684825864715484,0.000652562868125085,0.0008696053645151,0.000402624999817817,0.00214907230415968,0.000109214425405356,0.00109995147486641,0.00112670485230259,0.000834327984193368,0.000839928654742666,0.00792706418996956,0.00263955823842321,0.0012622365902628
0.00973045256999125,0.00474089995325986,0.00124149347241973,0.000544187767064144,0.00139684272076281,0.00182134057854041,0.00155644489346096,0.000130190529332416,0.00356076295268138,0.00101306808869477,0.000343611650461839,0.000487012476815158,0.0140466722764671,0.00188569678915379,0.002134300556205
0.00977153473815836,0.00232287147090197,0.00454424093129309,0.000553152755464039,0.000484825854628026,0.00203912517233722,0.00284530775667275,0.00127853687341203,0.00341060071753784,0.00114976048598052,7.98102557025435e-05,0.000242021532068256,0.00706438904653944,0.00667918008798222,0.00133231918199234
0.00747300663367323,0.0025954251935286,0.00193680635049777,0.000692071399881977,0.00332923912464291,0.00139177121900033,0.00510672146094367,0.000780109972858915,0.00394330534538497,0.00673373411185327,7.94451030213632e-05,0.00513262673862791,0.00615365792713839,0.00624735640354337,0.000298699534173108
0.00494222793023909,0.00068286316102211,0.00609747411704207,0.00023014746527963,0.00284444644135957,0.0006085034277525,0.00174561972728864,0.000264369638823128,0.00170897433833052,0.00595396978202042,0.000151129930797175,0.00200312399608783,0.0031555612189112,0.00312002106269784,6.1336392260695e-05
0.00683449443203786,0.000447373676017326,0.00249241220499683,0.000530331637174531,0.00368699067472027,0.00305741854877482,0.00409494193224969,5.72078335346794e-05,0.000563747716789711,0.00734881266659788,0.000261436682676848,0.00311317281737725,0.0027236219417862,0.00251749923630737,0.000214337172140442
0.0047913606164825,0.00055161687727513,0.00134328618661125,0.000481460067446883,0.0030691346470759,0.00271348416464785,0.000894202133720779,0.000223802949439572,0.000575404406379518,0.0029865725570454,0.000191613288892614,0.000966531570145644,0.00537888560708156,0.000917105941692219,0.00355625114748776
0.00516883711299212,0.000571725434257548,0.00199764933969251,0.000980110669540962,0.00164030476705491,0.00126162996688531,0.00122694381768895,0.00129725935743346,0.00285358172885948,0.00609044369608512,0.000141806339884078,0.00242016980409958,0.00567189593652849,0.00179226619678928,0.000752505611422742
0.00484990410522376,0.00147563933707368,0.00153790052282814,0.00132294339581923,0.000490114691213997,0.0042073667268719,0.00265460885837619,0.000298457023417176,0.000872839503157156,0.00433849631466438,0.00342176429903109,0.00063796680731145,0.00679776413765951,0.00467865934872066,0.00146668529707154
0.0846972865853665,0.179425085863715,0.073695247996731,1.55996558382871,0.786841714383325,0.907960173526222,0.40411799521074,1.50443603044613,2.72241759977107,20.1566930943182,0.953675512840668,0.0248187657322339,0.120950096847282,1.40113597454029,0.765256937059414
0.0376040768203703,0.000119566061528077,0.0110405226637445,0.496843609422893,0.0522028409018404,0.0448072356545569,0.109056103077122,3.72656708353674,3.43910989821175,0.128232754209824,1.01220858421609,1.59805412741114e-07,0.0165381808623552,0.0852177398532604,4.28363795996162
0.00486697736988857,0.0012339318799279,0.00186143515470705,0.245162582279353,0.000233050343630354,0.00319170127080723,0.0815091099055374,0.498614972668717,0.362730114747951,0.000213512149758757,0.00933901333590143,0.000344896003895449,0.00417559224730392,0.00125300232809546,0.000161086999992222
0.0106667457005632,0.0110018609603459,0.00704699407504938,1.21038285609617,0.0201412570450168,0.0357530659818342,0.113330361303363,11.6105430329256,5.56204386851222,0.0487068119550123,0.528939656074698,0.00103312000203348,0.00196142087658631,0.0246324428497897,0.0268047964202178
0.011655305827209,0.00201756440650016,0.0028818774874418,0.303869702354493,0.134496222919993,0.00620193525919406,0.0133707271527238,0.527037847432123,0.621900684000143,0.0168679826716772,0.283680406128566,0.00036904304984092,0.0114392387114115,0.0322856327578908,0.0024858490052843
0.09162948865781,0.0837824500887044,0.0490094011467162,0.23891133106102,0.273849964297476,0.374970000143297,1.20547893890466,0.589551974060412,1.10803985682491,2.16039028969289,0.769144428541421,0.0184545819719446,0.298617180035955,0.375208010468197,0.0311259344363986
0.100079411588463,0.12086524947986,0.0541582044472218,0.120860746976399,0.286679612373709,0.219952072480479,0.0937514499823528,0.222756068468689,0.366700885144236,0.34826761082469,0.0895098081332468,0.0577343169504003,0.0712554145735319,0.292622269002461,0.446077617423759
0.00909100559315841,0.00979050938182938,0.00606053156663431,0.00502411059759617,0.00527393661966219,0.000165973793082652,0.0076135389840266,0.75063421599507,4.43766080055922,0.00661451447843853,0.507777463396546,0.00310003254035868,0.00621296197886757,0.0248888929327837,1.97581540707784e-06
0.0165548365274402,8.86273397617699e-05,0.00845262239266445,0.00923041117295837,0.000194141576883367,0.0117771328027245,9.68078414351555e-05,0.0418468607404859,0.042471366630639,0.0114948014375699,0.437859706934824,0.00714113052494235,0.0132389177826749,0.000993814824584541,0.000559257000331339
0.00472835920271023,0.00173355076574022,0.00850643937460658,0.360011892748792,0.00196990518366626,0.000149851000425714,0.00526858675552719,1.37018341803179,1.20710801077315,5.56834658190831e-05,2.47473719673632,0.000627624274009231,0.00744506823175618,0.00199070757056185,0.000394683226520969
0.161804223562618,0.355221781974811,0.164009384515549,0.599965878316597,1.53161437796258,0.185509594024537,0.0302399474763816,64.4288507379383,2.91218875651442,1.96364045640985,0.360039293217046,0.0509630910495495,0.231946517536501,1.12233453078554,0.00107029300104546
0.0655476617746251,0.0596666970221291,0.0170990357927837,0.336835098034306,0.2747168,0.275536439588758,0.104805289699565,0.240648408802029,1.71378151093418,0.992099272912657,0.281134325448504,0.0042018066796082,0.0694448662841274,1.03870076482958,0.0012509249596561
0.00568503046909866,0.0024878249134542,0.000526165693786298,0.0395185103042302,0.00517548412979134,0.0556037459279102,0.233778497617471,0.024165601846087,0.154669135600006,0.327614344765924,0.238231479268089,0.00629038990723442,0.00650466937936279,0.2417574894254,0.000255595469713625
0.00293278886181331,0.0143360357098969,0.00459153231025675,6.5714846482625,0.0457231054742229,0.0849194798682148,0.565538806058428,0.530145218420505,1.69439180227711,0.485073522663434,0.742333041821734,6.72534739844256e-05,0.0102046381401399,62.9238902310693,0.0010437247012864
0.00736955519667409,0.00210367764926645,0.00411898589868514,0.211137068768945,0.00525031010129877,0.082440923835751,0.0853762068683578,0.266619096280985,0.0659372074322332,0.270012220987953,0.188327798887528,0.00081135919478495,0.0224027135596268,0.800479658093281,0.000237547820545308
0.125940285682581,0.139125459127647,0.066429268427226,0.45069776900593,0.507755907310205,0.110715100605556,0.925960454170203,0.404359355256296,0.360343797729584,0.537714348309228,1.20638213397742,0.00951784784052235,0.130237784442261,5.82070331459119,0.000118197589556752
0.0897165963918206,0.0803370958663981,0.0346179851250845,0.0286864945154148,0.239300441991852,0.244999488154774,0.253905467168853,0.156419107503933,0.0516804434733358,0.329656909823733,0.726724681174394,0.0192004724453043,0.104512292628332,0.394537815789612,0.000150648986140802
0.00302069704705656,0.00712165190239719,0.00937291176106402,0.734998197082408,0.00355494446341914,0.188700551011806,1.78079382204158,0.519191651397325,0.86542473247045,2.69707672945043,14.6202700453705,0.0077009429726089,0.0063531540457743,1.19433435379628,7.20650286689721e-05
0.0155299610394069,4.25089382633576e-05,0.000165239787380233,0.216511579189742,0.00173752463451106,0.412617162481882,0.789311058329862,0.455212899148318,0.267220077291688,2.75834359981694,1.5094083529322,6.48342973432939e-05,0.00932064408462115,0.617697654943842,5.54275883709827e-05
0.0019692186571509,0.000113472839282597,0.00570178433678567,5.72821681822697,0.000521103480247599,0.791520745679075,0.213129844437337,0.351676908874993,0.114619032070517,0.816031207470798,3.61689873894892,0.00135847863519803,0.00221879152816027,0.57092265324943,0.000258907831891067
0.157333043646358,7.86670014329832e-05,0.0157766198058038,1.77691892222866,0.553609071708747,0.234879726497587,0.497686125031183,1.38186900922541,0.255656612713546,1.67775999464255,0.884338282333248,0.0523792885906433,1.08059306856148,6.0894091520364,7.17815863782331e-05
0.0582884943130026,0.0158456819692397,0.5427141796781,0.190864520290419,0.0345685287788678,0.315730120266024,0.295241114068047,1.65958154964843,0.505490939331414,0.0136391657261783,0.87045288890506,0.00272790671272644,0.665255639269755,0.336613089642015,0.00279922593901619
0.00243675575610043,0.059974317116819,0.176210251923622,0.0913434238379502,0.103104359650871,0.148762460243671,0.393540191633591,0.444740378419064,0.202414752335066,0.00357037380145051,0.26536874531532,0.00965698438184205,0.2106854585042,0.249438488361404,0.00202535681523765
0.00749691973660872,0.0015000619347385,8.01590367565896,0.586816561984156,0.0206437791526165,0.26494839064169,0.731958967883955,9.36605368490956,1.05301358503641,0.165511853317779,0.495010746871017,0.000479602329734929,0.113722493712048,2.49592158748739,0.000818958386592075
0.00321150029955181,0.00151141649412399,0.403280605729085,0.501211195267737,0.00507204771706848,0.187566030594165,0.756524148764865,1.21267468302908,0.293439595763428,0.232383837033138,11.281912623165,0.000109242752884067,0.0674079016854479,0.883495039853214,0.000253689778269037
0.168798135520326,0.151263481553336,4.47357914140236,0.71776594028767,0.0255288805036899,0.35832902409916,0.0413096420609195,0.0581130735865663,1.59287577650709,1.93194362892437,0.0367124538451845,0.019978176202578,9.07528026671562,0.576642218122867,7.07451782611682e-05
0.0579043949306522,0.0576539773202461,0.412460141914147,0.276255345665346,0.0580706960532792,0.202580145810313,0.0481368541079659,0.0892824329672766,1.10312669541406,0.205872489746205,0.0311200955924543,0.0141945206531935,0.222738249283636,0.23474684732945,0.000227574127256242
0.00439307658162997,0.549351466833009,0.0574349564919143,27.7435278404998,0.256519776549397,0.32646441896016,0.908817379187396,0.113550480916055,0.588606888054717,2.93203830875512,0.103319412782915,0.00366711952431122,0.19094712369474,1.47209967184724,0.000122994745597099
0.0168944853712056,0.26076530942656,0.0262492708535874,0.378673236018004,0.105988286789603,0.189886639737203,0.144410128113922,0.0505206175769209,0.393356829699735,0.699356778652252,0.114079395853675,0.00418688853419418,0.142953033824089,0.432692169221585,3.40665228426295e-05
0.00148111788570977,0.0385597981085298,0.089931174304005,0.110918774845908,0.064649852010415,0.099271286352726,0.0782051547364354,0.229272874567348,2.58732128072718,0.18733613388465,0.835510306738361,0.00119017805963919,0.0538391849226402,0.029780112836497,0.000181099485236225
0.146835152919452,1.15633429341583,0.135427756735856,0.499118407084088,0.447956244673348,0.486663977169495,2.42963172828554,0.941848960107374,2.31366809468152,52.8251537442964,2.02665064971455,0.0459590220137344,182.375367569002,442.573508558354,3.90475148104329e-05
0.0751241034469143,0.000626090607054402,0.0214892310945396,1.3328594334889,0.0451196880021575,0.0217894180628426,0.0386912272550966,2.42604765870534,0.570252275190125,0.366502341106115,0.224098489034259,0.00775770499880856,0.602945240905532,0.517089174691488,2.94431782739035e-05
0.00444489808481474,0.000502350890730352,0.000111697267202176,0.393868111047955,4.26603466153169e-05,4.32486980339857e-05,0.000531363745051674,0.133363105938644,0.0668242707509392,0.000119705225881268,0.0504764731402172,5.34690109486155e-05,0.00151111395324764,0.00261142847277871,7.96166474512634e-05
0.00258609734435878,0.00212330609928708,3.84100471758252e-05,7.24300706555638,0.00548801659013479,0.00233446861165672,0.0113499295943038,0.548589717674998,0.745290091866848,0.00633164166573147,2.47199475473052,4.07701208483194e-05,0.00481212487914188,0.000674796220615303,0.000195927829602755
0.0114411214312418,0.00302448868585286,0.000246892944437457,0.388946685161046,0.00110643970042837,0.00138364370332983,0.00449866388940195,0.163477103616857,0.234197710294572,0.0101757505656088,0.253282915152266,0.00290539297043529,0.00544947778098427,0.000665551378743342,0.00019598619312306
0.314794999541885,0.232350834255582,0.153754213765598,0.432737263720932,0.649598437665665,1.3419720258563,4.71475092096484,3.67670902888543,3.34964267300413,22.1351954766785,0.610621119959153,0.0369667891164845,0.492597628826604,2.70106228168047,0.000298423161216872
0.0364998010352581,0.0566492129829787,0.0139437177645557,0.137822568845125,0.108385763613199,0.140128034202683,0.155975313960786,0.371433004243953,0.319484759760914,0.0767612932609535,0.187696153674668,0.00364636586923566,0.071033080318899,0.311250331844857,0.000290886713062101
0.00525022828063127,0.00819541333333334,0.00183557326868525,0.824818059058957,0.00317706720729968,6.24082656280692e-05,0.00042891295036701,2.31806376396148,1.02764405733136,0.00142486282592099,15.9841458621361,0.0111013929743083,0.0094669271973229,0.0104503248844957,0.00109501466875616
0.00778703462951711,0.00722330675130336,0.00345908755223312,0.187899497235348,0.000889895506836377,6.81482851210226e-05,0.0146452060000711,0.423084144832588,0.295240675159741,0.00295488246642428,0.280996225936406,0.00784934793990656,0.00806241089763764,0.00236959058905244,0.00139868792867267
0.00596015872679372,2.36063563257267e-05,0.00339375882908796,7.48917562216349,0.000351577654712663,0.000776486464224352,0.000601099675490568,10.7216058722682,7.46702282463798,0.00206705738513154,0.280926513039152,0.000925525612079872,0.00274391670518931,0.00632146711481493,0.00130636535294611
0.156013389942816,0.336892429221526,0.214526168833713,0.486564531433945,1.64450460124523,0.700762885907666,0.00286963684815632,1.74627898073767,0.442606666524648,15.2494421547007,0.333784966032318,0.047073065283182,0.242226699761419,1.48472816944037,0.00105103076333947
0.050152309923049,0.0524590163934426,0.00901914038826612,0.214319309585565,0.257249081043235,0.658521576404888,0.000962021538596558,1.08050124149678,0.805458904932757,1.24346791405612,0.144352261349701,0.0035274825387185,0.0881753506226441,4.28261783162957,0.000404897921900548
0.00665649544942082,0.0023866790825761,0.000368914556753557,0.0287581605994228,0.00282742751955821,0.0852084959845339,0.00357297562427182,0.270722794610965,0.111145858411596,0.323687723676719,0.0255524266208539,0.0101509869419982,0.00473664864864865,0.361258250524792,0.000388311567402612
0.0095497950208383,0.00116933152684794,0.000141542727897281,0.107688752945636,0.0143541033900905,3.79354063221809,0.000973898846342959,0.0549158367995716,7.16177883567952,3.12460966264049,17.7165466897861,0.000440287102147229,0.00833864974539756,1.49375034957682,0.000385094397686953
0.00644854996276467,0.000613747667817111,0.000110865840342023,0.0598022443292089,0.00047880721630876,0.0501780468229757,0.0207875457558109,0.0315561160789759,0.343464190591253,0.233230772362762,0.229295857115288,0.00162698152604425,0.00225647411012706,0.241783932409996,0.00109106279893044
0.315075961511156,0.196828028233238,0.13553366628805,74.6013905781631,1.14079152478655,5.80147275618154,0.0533672786769538,2.4897606818467,0.558184716286016,3.45675436488669,0.202669638481167,0.046731058258133,0.326030674099936,16.7515121184535,0.00181123355878298
0.056690745658317,0.0883067148963103,0.031048721387348,0.319956098114343,0.21593407921906,0.233245423149005,0.021402457834591,0.0767651811758518,0.114465271909003,0.281841259805142,0.0683444470477096,0.00142912696869532,0.0940208863344257,0.246613195672021,0.00300215279636611
0.00885960458953495,0.00117009672101548,0.000163470239659048,6.06315922708611,0.000810433056421992,0.608208415467291,0.204985572381029,130.805561205491,0.112851522295201,5.07944237900227,1.17595612075951,0.0185144857087303,0.0148056855741458,3.47693689664876,0.000600942825569733
0.0088770810136784,0.00181437642028609,0.00195430339576062,0.23294923391522,0.000326477816307704,0.238955965308589,0.0973769601353671,0.270551826616648,0.0620568961787482,0.272187252745304,0.170111622707421,0.00115549580692658,0.00882102037145106,0.0966900158694542,0.000120988745154456
0.00429271561788683,0.000534290861885138,0.00301540299529398,0.695223833881114,0.00037609587406185,0.519260292316421,7.71911112768676,0.822342432584009,0.38661002827615,92.6229953911729,20.4323245480727,0.000435951603610525,0.00396615420939645,1.65242376449081,0.000246455631295557
0.157054721098978,0.4963128460234,0.365745497257002,0.160547867153352,0.50969568602822,1.30085759804476,0.651732984038757,2.60918652994252,0.930862511254441,26.8139467230197,0.266775010390992,0.0454432107390986,0.91411853804302,21.067395373873,0.000129292406279592
0.0567187449619513,0.872253917284278,0.419885254254997,1.40895112895907,0.11636470708521,0.313949148271857,1.03082897757449,1.41370011865498,0.263739228924778,16.5294147441128,0.506666795023887,0.00943322981366458,3.02398193726134,0.0627082518072868,0.000182664126259139
0.0095884782651517,0.0619958620553625,0.0926665589941984,0.21262078885811,0.013066711564177,0.348961393761991,0.290358585203084,0.345487278677598,0.017163274870781,0.271216076117306,0.0990224173146499,8.36907626320746e-05,0.317845001631308,0.108011672052422,4.04049555102898e-05
0.013165612076606,78.5826935698502,1.51714323352097,12.5634836371862,0.186115148774155,16.1222549259806,0.28941193239399,0.958083820352537,0.913382003500219,13.8435948204994,24.6531706006943,0.00010042891515849,0.453214307204377,0.142460399409239,0.00179543125791405
0.0025243294198686,0.0940196218133099,0.255584469502426,0.203743274523329,0.00477344623022974,0.0649942424606402,0.0726432857378669,0.25541417243616,0.199500387284337,0.292212764191173,0.39337108305533,0.000424445178330603,0.108147746819392,0.0316595742694754,0.00190788625158281
0.337883415813071,10.9395720955913,1.26384702535721,0.290130162105641,1.09830266942875,0.185569442895527,0.131079754394272,85.0284558449973,2.70304449407394,0.947727650144499,25.5514148918634,0.0204518730298077,2.74727237183632,1.09596244535354,0.00166305864280628
0.0383816684325195,0.269870572454928,0.28443753473225,0.0871282035324991,0.189358004175276,0.08217585232006,0.064774017413265,0.344537672367162,0.193551467259925,0.519493443073301,0.215853676344418,0.0162274172830034,0.26917993908679,0.354204001898586,0.00236714731659472
0.0042193388100424,1.3704637451263,5.06059414185906,4.86062257113336,14.626562495485,0.671106860057563,1.01340530881326,0.321778780535626,2.04635841840688,30.4570711606103,0.426127224563215,0.00722526721980325,0.698357016862824,2.91676624343336,0.00047371755054023
0.00852071346654584,0.0812707175509313,0.237461149048809,0.269654929276415,0.0357393957757122,0.185228327968092,0.0809133907539192,0.00541262808552566,0.11379796636308,0.337658229680001,0.130563807075443,0.00155059248491256,0.14061552611936,0.214442946283071,0.000101943690112546
0.00354831998581214,0.344357551820317,0.748177212593759,1.24956716361023,0.513619490428066,0.0204982230178084,0.229981272686947,0.099702716287095,4.60872958894748,0.178233978153122,0.838054883265956,0.00113026658817593,0.0219370864521801,0.183241172334566,4.73023754482105e-05
